kelurahan,kecamatan,kabupaten,provinsi,kodepos
'LEBAK MEKAR','GREGED','CIREBON','JAWA BARAT','45674'
'NANGGELA','GREGED','CIREBON','JAWA BARAT','45674'
'SINDANG KEMPENG','GREGED','CIREBON','JAWA BARAT','45674'
'CEMPAKA','TALUN','CIREBON','JAWA BARAT','45671'
'CIPERNA','TALUN','CIREBON','JAWA BARAT','45671'
'CIREBON GIRANG','TALUN','CIREBON','JAWA BARAT','45671'
'KECOMBERAN','TALUN','CIREBON','JAWA BARAT','45671'
'KEPONGPONGAN','TALUN','CIREBON','JAWA BARAT','45671'
'KERANDON','TALUN','CIREBON','JAWA BARAT','45671'
'KUBANG','TALUN','CIREBON','JAWA BARAT','45671'
'SAMPIRAN','TALUN','CIREBON','JAWA BARAT','45671'
'SARWADADI','TALUN','CIREBON','JAWA BARAT','45671'
'WANASABA KIDUL','TALUN','CIREBON','JAWA BARAT','45671'
'WANASABA LOR','TALUN','CIREBON','JAWA BARAT','45671'
'BABAKAN','SUMBER','CIREBON','JAWA BARAT','45612'
'GEGUNUNG','SUMBER','CIREBON','JAWA BARAT','45613'
'KALIWADAS','SUMBER','CIREBON','JAWA BARAT','45616'
'KEMANTREN','SUMBER','CIREBON','JAWA BARAT','45614'
'KENANGA','SUMBER','CIREBON','JAWA BARAT','45617'
'MATANGAJI','SUMBER','CIREBON','JAWA BARAT','45619'
'PASALAKAN','SUMBER','CIREBON','JAWA BARAT','45616'
'PEJAMBON','SUMBER','CIREBON','JAWA BARAT','45615'
'PERBUTULAN','SUMBER','CIREBON','JAWA BARAT','45613'
'SENDANG','SUMBER','CIREBON','JAWA BARAT','45614'
'SIDAWANGI','SUMBER','CIREBON','JAWA BARAT','45618'
'SUMBER','SUMBER','CIREBON','JAWA BARAT','45611'
'TUKMUDAL','SUMBER','CIREBON','JAWA BARAT','45617'
'WATUBELAH','SUMBER','CIREBON','JAWA BARAT','45615'
'BALAD','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'BOBOS','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'CANGKOAK','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'CIKALAHANG','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'CIPANAS','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'CISAAT','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'DUKUPUNTANG','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'GIRINATA','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'KEDONGDONG KIDUL','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'KEPUNDUAN','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'MANDALA','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'SINDANGJAWA','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'SINDANGMEKAR','DUKUPUNTANG','CIREBON','JAWA BARAT','45652'
'BALERANTE','PALIMANAN','CIREBON','JAWA BARAT','45661'
'BEBERAN','PALIMANAN','CIREBON','JAWA BARAT','45661'
'CENGKUANG','PALIMANAN','CIREBON','JAWA BARAT','45661'
'CIAWI','PALIMANAN','CIREBON','JAWA BARAT','45661'
'CILUKRAK','PALIMANAN','CIREBON','JAWA BARAT','45661'
'KEPUH','PALIMANAN','CIREBON','JAWA BARAT','45661'
'LUNGBENDA','PALIMANAN','CIREBON','JAWA BARAT','45661'
'PALIMANAN TIMUR','PALIMANAN','CIREBON','JAWA BARAT','45661'
'PANONGAN','PALIMANAN','CIREBON','JAWA BARAT','45661'
'PEGAGAN','PALIMANAN','CIREBON','JAWA BARAT','45661'
'SEMPLO','PALIMANAN','CIREBON','JAWA BARAT','45661'
'TEGALKARANG','PALIMANAN','CIREBON','JAWA BARAT','45661'
'BODE LOR','PLUMBON','CIREBON','JAWA BARAT','45655'
'BODESARI','PLUMBON','CIREBON','JAWA BARAT','45655'
'CEMPAKA','PLUMBON','CIREBON','JAWA BARAT','45655'
'DANAMULYA','PLUMBON','CIREBON','JAWA BARAT','45655'
'GOMBANG','PLUMBON','CIREBON','JAWA BARAT','45655'
'KARANGASEM','PLUMBON','CIREBON','JAWA BARAT','45655'
'KARANGMULYA','PLUMBON','CIREBON','JAWA BARAT','45655'
'KEBAREPAN','PLUMBON','CIREBON','JAWA BARAT','45655'
'KEDUNGSANA','PLUMBON','CIREBON','JAWA BARAT','45655'
'LURAH','PLUMBON','CIREBON','JAWA BARAT','45655'
'MARIKANGEN','PLUMBON','CIREBON','JAWA BARAT','45655'
'PAMIJAHAN','PLUMBON','CIREBON','JAWA BARAT','45655'
'PASANGGRAHAN','PLUMBON','CIREBON','JAWA BARAT','45655'
'PLUMBON','PLUMBON','CIREBON','JAWA BARAT','45655'
'PURBAWINANGUN','PLUMBON','CIREBON','JAWA BARAT','45655'
'CIKEDUK','DEPOK','CIREBON','JAWA BARAT','45641'
'DEPOK','DEPOK','CIREBON','JAWA BARAT','45641'
'GETASAN','DEPOK','CIREBON','JAWA BARAT','45641'
'KARANGWANGI','DEPOK','CIREBON','JAWA BARAT','45641'
'KASUGENGAN KIDUL','DEPOK','CIREBON','JAWA BARAT','45641'
'KASUGENGAN LOR','DEPOK','CIREBON','JAWA BARAT','45641'
'KEDUANAN','DEPOK','CIREBON','JAWA BARAT','45641'
'KEJUDEN','DEPOK','CIREBON','JAWA BARAT','45641'
'WARUGEDE','DEPOK','CIREBON','JAWA BARAT','45641'
'WARUJAYA','DEPOK','CIREBON','JAWA BARAT','45641'
'WARUKAWUNG','DEPOK','CIREBON','JAWA BARAT','45641'
'WARUROYOM','DEPOK','CIREBON','JAWA BARAT','45641'
'KARANGSARI','WERU','CIREBON','JAWA BARAT','45644'
'KERTASARI','WERU','CIREBON','JAWA BARAT','45644'
'MEGU CILIK','WERU','CIREBON','JAWA BARAT','45644'
'MEGU GEDE','WERU','CIREBON','JAWA BARAT','45644'
'SETU KULON','WERU','CIREBON','JAWA BARAT','45644'
'SETU WETAN','WERU','CIREBON','JAWA BARAT','45644'
'TEGALWANGI','WERU','CIREBON','JAWA BARAT','45644'
'WERU KIDUL','WERU','CIREBON','JAWA BARAT','45644'
'WERU LOR','WERU','CIREBON','JAWA BARAT','45644'
'CANGKRING','PLERED','CIREBON','JAWA BARAT','45654'
'GAMEL','PLERED','CIREBON','JAWA BARAT','45654'
'KALIWULU','PLERED','CIREBON','JAWA BARAT','45654'
'PANEMBAHAN','PLERED','CIREBON','JAWA BARAT','45654'
'PANGKALAN','PLERED','CIREBON','JAWA BARAT','45654'
'SARABAU','PLERED','CIREBON','JAWA BARAT','45654'
'TEGALSARI','PLERED','CIREBON','JAWA BARAT','45654'
'TRUSMI KULON','PLERED','CIREBON','JAWA BARAT','45654'
'TRUSMI WETAN','PLERED','CIREBON','JAWA BARAT','45654'
'WOTGALI','PLERED','CIREBON','JAWA BARAT','45654'
'ASTAPADA','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'BATEMBAT','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'DAWUAN','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'GESIK','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'KALIBARU','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'KALITENGAH','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'KEMLAKAGEDE','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'PALIR','TENGAH TANI','CIREBON','JAWA BARAT','45642'
'KALIKOA','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'KEDAWUNG','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'KEDUNGDAWA','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'KEDUNGJAYA','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'KERTAWINANGUN','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'PILANGSARI','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'SUTAWINANGUN','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'TUK','KEDAWUNG','CIREBON','JAWA BARAT','45653'
'ADIDHARMA','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'ASTANA','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'BABADAN','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'BUYUT','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'GROGOL','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'JADIMULYA','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'JATIMERTA','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'KALISAPU','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'KLAYAN','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'MAYUNG','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'MERTASINGA','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'PASINDANGAN','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'WANAKAYA','GUNUNGJATI','CIREBON','JAWA BARAT','45643'
'BUNGKO','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'BUNGKO LOR','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'DUKUH','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'GROGOL','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'KAPETAKAN','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'KARANGKENDAL','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'KERTASURA','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'PEGAGAN KIDUL','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'PEGAGAN LOR','KAPETAKAN','CIREBON','JAWA BARAT','45658'
'KARANGREJA','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'KERATON','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'MUARA','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'PURWAWINANGUN','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'SURAKARTA','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'SURANENGGALA','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'SURANENGGALA KIDUL','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'SURANENGGALA KULON','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'SURANENGGALA LOR','SURANENGGALA','CIREBON','JAWA BARAT','45659'
'BANGODUA','KLANGENAN','CIREBON','JAWA BARAT','45656'
'DANAWINANGUN','KLANGENAN','CIREBON','JAWA BARAT','45656'
'JEMARAS KIDUL','KLANGENAN','CIREBON','JAWA BARAT','45656'
'JEMARAS LOR','KLANGENAN','CIREBON','JAWA BARAT','45656'
'KLANGENAN','KLANGENAN','CIREBON','JAWA BARAT','45656'
'KREYO','KLANGENAN','CIREBON','JAWA BARAT','45656'
'PEKANTINGAN','KLANGENAN','CIREBON','JAWA BARAT','45656'
'SERANG','KLANGENAN','CIREBON','JAWA BARAT','45656'
'SLANGIT','KLANGENAN','CIREBON','JAWA BARAT','45656'
'BAKUNG KIDUL','JAMBLANG','CIREBON','JAWA BARAT','45657'
'BAKUNG LOR','JAMBLANG','CIREBON','JAWA BARAT','45657'
'BOJONG LOR','JAMBLANG','CIREBON','JAWA BARAT','45657'
'BOJONG WETAN','JAMBLANG','CIREBON','JAWA BARAT','45657'
'JAMBLANG','JAMBLANG','CIREBON','JAWA BARAT','45657'
'ORIMALANG','JAMBLANG','CIREBON','JAWA BARAT','45657'
'SITIWINANGUN','JAMBLANG','CIREBON','JAWA BARAT','45657'
'WANGUNHARJA','JAMBLANG','CIREBON','JAWA BARAT','45657'
'ARJAWINANGUN','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'BULAK','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'GEYONGAN','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'JUNGJANG','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'JUNGJANG WETAN','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'KARANGSAMBUNG','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'KEBONTURI','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'RAWAGATEL','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'SENDE','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'TEGALGUBUG','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'TEGALGUBUG LOR','ARJAWINANGUN','CIREBON','JAWA BARAT','45662'
'GUJEG','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'KALIANYAR','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'KARANGANYAR','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'KROYA','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'LEMAHTAMBA','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'PANGURAGAN','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'PANGURAGAN KULON','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'PANGURAGAN LOR','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'PANGURAGAN WETAN','PANGURAGAN','CIREBON','JAWA BARAT','45663'
'BABAKAN','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'BRINGIN','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'BUDUR','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'CIWARINGIN','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'GALAGAMBA','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'GINTUNG KIDUL','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'GINTUNG TENGAH','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'GINTUNGRANJENG','CIWARINGIN','CIREBON','JAWA BARAT','45667'
'CIKEUSAL','GEMPOL','CIREBON','JAWA BARAT','45668'
'CUPANG','GEMPOL','CIREBON','JAWA BARAT','45668'
'GEMPOL','GEMPOL','CIREBON','JAWA BARAT','45668'
'KEDUNGBUNDER','GEMPOL','CIREBON','JAWA BARAT','45668'
'KEMPEK','GEMPOL','CIREBON','JAWA BARAT','45668'
'PALIMANAN BARAT','GEMPOL','CIREBON','JAWA BARAT','45668'
'WALAHAR','GEMPOL','CIREBON','JAWA BARAT','45668'
'WINONG','GEMPOL','CIREBON','JAWA BARAT','45668'
'BOJONG KULON','SUSUKAN','CIREBON','JAWA BARAT','45666'
'BUNDER','SUSUKAN','CIREBON','JAWA BARAT','45666'
'GINTUNG LOR','SUSUKAN','CIREBON','JAWA BARAT','45666'
'JATIANOM','SUSUKAN','CIREBON','JAWA BARAT','45666'
'JATIPURA','SUSUKAN','CIREBON','JAWA BARAT','45666'
'KEDONGDONG','SUSUKAN','CIREBON','JAWA BARAT','45666'
'KEJIWAN','SUSUKAN','CIREBON','JAWA BARAT','45666'
'LUWUNG KENCANA','SUSUKAN','CIREBON','JAWA BARAT','45666'
'SUSUKAN','SUSUKAN','CIREBON','JAWA BARAT','45666'
'TANGKIL','SUSUKAN','CIREBON','JAWA BARAT','45666'
'UJUNGGEBANG','SUSUKAN','CIREBON','JAWA BARAT','45666'
'WIYONG','SUSUKAN','CIREBON','JAWA BARAT','45666'
'BAYALANGU KIDUL','GEGESIK','CIREBON','JAWA BARAT','45664'
'BAYALANGU LOR','GEGESIK','CIREBON','JAWA BARAT','45664'
'GEGESIK KIDUL','GEGESIK','CIREBON','JAWA BARAT','45664'
'GEGESIK KULON','GEGESIK','CIREBON','JAWA BARAT','45664'
'GEGESIK LOR','GEGESIK','CIREBON','JAWA BARAT','45664'
'GEGESIK WETAN','GEGESIK','CIREBON','JAWA BARAT','45664'
'JAGAPURA KIDUL','GEGESIK','CIREBON','JAWA BARAT','45664'
'JAGAPURA KULON','GEGESIK','CIREBON','JAWA BARAT','45664'
'JAGAPURA LOR','GEGESIK','CIREBON','JAWA BARAT','45664'
'JAGAPURA WETAN','GEGESIK','CIREBON','JAWA BARAT','45664'
'KEDUNGDALEM','GEGESIK','CIREBON','JAWA BARAT','45664'
'PANUNGGUL','GEGESIK','CIREBON','JAWA BARAT','45664'
'SIBUBUT','GEGESIK','CIREBON','JAWA BARAT','45664'
'SLENDRA','GEGESIK','CIREBON','JAWA BARAT','45664'
'GUWA KIDUL','KALIWEDI','CIREBON','JAWA BARAT','45665'
'GUWA LOR','KALIWEDI','CIREBON','JAWA BARAT','45665'
'KALIDERES','KALIWEDI','CIREBON','JAWA BARAT','45665'
'KALIWEDI KIDUL','KALIWEDI','CIREBON','JAWA BARAT','45665'
'KALIWEDI LOR','KALIWEDI','CIREBON','JAWA BARAT','45665'
'PRAJAWINANGUN KULON','KALIWEDI','CIREBON','JAWA BARAT','45665'
'PRAJAWINANGUN WETAN','KALIWEDI','CIREBON','JAWA BARAT','45665'
'UJUNGSEMI','KALIWEDI','CIREBON','JAWA BARAT','45665'
'WARGABINANGUN','KALIWEDI','CIREBON','JAWA BARAT','45665'
'BANGBAYANG','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'BOROGOJOL','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'CIBULAN','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'CIGALEUH','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'CIPASUNG','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'CISALAK','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'DAYEUHWANGI','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'KALAPADUA','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'KEPUH','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'LEMAH PUTIH','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'LEMAHSUGIH','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'MARGAJAYA','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'MEKAR WANGI','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45462'
'MEKAR WANGI','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'MEKARMULYA','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'PADAREK','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'SADAWANGI','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'SINARGALIH','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'SUKAJADI','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'SUKAMAJU','LEMAHSUGIH','MAJALENGKA','JAWA BARAT','45465'
'BABAKANSARI','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'BANTARUJEG','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'CIKIDANG','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'CIMANGGUHILIR','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'CINAMBO','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'CIPEUNDEUY','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'GUNUNGLARANG','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'HAURGEULIS','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'SALAWANGI','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'SILIHWANGI','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'SINDANGHURIP','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'SUKAMENAK','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'WADOWETAN','BANTARUJEG','MAJALENGKA','JAWA BARAT','45464'
'BANYUSARI','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'BUNINAGARA','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'CIMUNCANG','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'CIRANCA','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'GIRIMUKTI','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'JAGAMULYA','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'KRAMATJAYA','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'LEBAKWANGI','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'MALAUSMA','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'SUKADANA','MALAUSMA','MAJALENGKA','JAWA BARAT','45462'
'SUKADANA','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'WERASARI','MALAUSMA','MAJALENGKA','JAWA BARAT','45469'
'BAGJASARI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'BANJARANSARI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'CIDULANG','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'CIKIJING','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'CILANGCANG','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'CIPULUS','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'CISOKA','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'JAGASARI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'KANCANA','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'KASTURI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'SINDANG','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'SINDANGPANJI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'SUKAMUKTI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'SUKASARI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'SUNALARI','CIKIJING','MAJALENGKA','JAWA BARAT','45466'
'CIDADAP','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'CIKONDANG','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'CIMANGGUGIRANG','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'CINGAMBUL','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'CINTAASIH','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'CIRANJENG','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'KONDANGMEKAR','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'MANIIS','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'MUKTISARI','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'NAGARAKEMBANG','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'RAWA','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'WANGKELANG','CINGAMBUL','MAJALENGKA','JAWA BARAT','45467'
'ARGASARI','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'CAMPAGA','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'CIBEUREUM','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'CICANIR','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'CIKEUSAL','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'GANEAS','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'GUNUNGMANIK','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'JATIPAMOR','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'KERTARAHAYU','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'LAMPUYANG','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'MARGAMUKTI','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'MEKARHURIP','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'MEKARRAHARJA','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'SALADO','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'SUKAPERNA','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'TALAGAKULON','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'TALAGAWETAN','TALAGA','MAJALENGKA','JAWA BARAT','45463'
'BANJARAN','BANJARAN','MAJALENGKA','JAWA BARAT','45461'
'BANJARAN','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'CIMEONG','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'DARMALARANG','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'GENTENG','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'GIRIMULYA','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'HEGARMANAH','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'KAGOK','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'KAREO','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'PANYINDANGAN','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'SANGIANG','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'SINDANGPALA','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'SUNIA','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'SUNIABARU','BANJARAN','MAJALENGKA','JAWA BARAT','45468'
'ARGALINGGA','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'ARGAMUKTI','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'CIBUNUT','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'CIKARACAK','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'GUNUNGWANGI','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'HAURSEAH','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'HEUBEULISUK','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'MEKARWANGI','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'MEKARWANGI','ARGAPURA','MAJALENGKA','JAWA BARAT','45465'
'SADASARI','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'SAGARA','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'SUKADANA','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'SUKADANA','ARGAPURA','MAJALENGKA','JAWA BARAT','45469'
'SUKASARI KALER','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'SUKASARI KIDUL','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'TEJAMULYA','ARGAPURA','MAJALENGKA','JAWA BARAT','45462'
'ANGGRAWATI','MAJA','MAJALENGKA','JAWA BARAT','45461'
'BANJARAN','MAJA','MAJALENGKA','JAWA BARAT','45461'
'BANJARAN','MAJA','MAJALENGKA','JAWA BARAT','45468'
'CENGAL','MAJA','MAJALENGKA','JAWA BARAT','45461'
'CICALUNG','MAJA','MAJALENGKA','JAWA BARAT','45461'
'CIEURIH','MAJA','MAJALENGKA','JAWA BARAT','45461'
'CIHAUR','MAJA','MAJALENGKA','JAWA BARAT','45461'
'CIPICUNG','MAJA','MAJALENGKA','JAWA BARAT','45461'
'KERTABASUKI','MAJA','MAJALENGKA','JAWA BARAT','45461'
'MAJA SELATAN','MAJA','MAJALENGKA','JAWA BARAT','45461'
'MAJA UTARA','MAJA','MAJALENGKA','JAWA BARAT','45461'
'MALONGPONG','MAJA','MAJALENGKA','JAWA BARAT','45461'
'NUNUK BARU','MAJA','MAJALENGKA','JAWA BARAT','45461'
'PAGERAJI','MAJA','MAJALENGKA','JAWA BARAT','45461'
'PANIIS','MAJA','MAJALENGKA','JAWA BARAT','45461'
'PASANGGRAHAN','MAJA','MAJALENGKA','JAWA BARAT','45461'
'SINDANGKERTA','MAJA','MAJALENGKA','JAWA BARAT','45461'
'TEGALSARI','MAJA','MAJALENGKA','JAWA BARAT','45461'
'WANAHAYU','MAJA','MAJALENGKA','JAWA BARAT','45461'
